run_id,name,type,threshold,cv_roc_auc,cv_f2_tuned,test_precision,test_recall,test_f1,test_f2,test_roc_auc
b93f436686e441a2a305137971dd9320,logreg_C0.1,logreg,0.18000000000000005,0.8274753642312089,0.725031105078611,0.4369747899159664,0.8387096774193549,0.574585635359116,0.7084468664850136,0.8118798021588327
98a085eaaded4f2ab2e8addca2a4c766,logreg_C1,logreg,0.17000000000000004,0.8274698458839216,0.7251350135013501,0.4373259052924791,0.8440860215053764,0.5761467889908257,0.7116953762466002,0.8117087130992005
50fa46023abb453cba654f4ae8e2889c,logreg_C1_balanced,logreg,0.37000000000000005,0.8272692377295896,0.7239665687824712,0.43741209563994377,0.8360215053763441,0.5743305632502308,0.7071396089131423,0.8116905672898456
b392e42a3d414f1b89037a4d5f23cf0b,logreg_C0.01,logreg,0.22000000000000003,0.824863400616594,0.7164983937586049,0.4458874458874459,0.8306451612903226,0.5802816901408451,0.7083906464924347,0.8096582366420921
84b0a67c7e094e028cb99ae2e068cd7f,gb_d3,gb,0.16000000000000003,0.8205487834073036,0.7236180904522613,0.41832669322709165,0.8467741935483871,0.56,0.7028112449799196,0.8081236196223598
46a6b6d0f59546d78d878b33260edd00,rf_d10_balanced,rf,0.4100000000000001,0.8179570266820207,0.7101549849641453,0.4391691394658754,0.7956989247311828,0.5659655831739961,0.6845513413506013,0.8023195528872575
d21fd34277c54d1fbf5d5056a0c02b9f,rf_d10,rf,0.23000000000000004,0.8177124340537212,0.7067572315259398,0.453416149068323,0.7849462365591398,0.5748031496062992,0.6848030018761726,0.8048392281291152
9787d39c9dff4f39bfc784df45496fbb,rf_d5,rf,0.23000000000000004,0.8137686822430135,0.7171649311387303,0.4227212681638045,0.8602150537634409,0.566873339238264,0.7126948775055679,0.8007045758546676
ef0f676b8bec420b8c9487c3837bb764,dummy_prior,dummy,0.5,0.4999035912268017,0.0,0.0,0.0,0.0,0.0,0.5
